月份,层数,商铺名称,销售额,总租金,租售比,销售坪效,平均租金,商铺面积,一级业态,二级业态,三级业态,合同起始日期,合同结束日期,扣点方式,扣率,合同期限,商铺面积,平均租金
2015年3月,三层,Les Enphants 丽婴房,"180,636 ","33,111 ",18%,2150.4243 ,394 ,84,儿童,儿童零售,母婴用品,2013/2/21,2015/5/9,保底与流水两者取高,0.16,2,84,394 
2015年3月,三层,WATER FLOWER 水中花,"78,785 ","24,565 ",31%,737.6854 ,230 ,106.8,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/9,保底与流水两者取高,0.15,2,106.8,230 
2015年3月,三层,新世家族,"30,269 ","11,868 ",39%,586.6047 ,230 ,51.6,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/9,保底与流水两者取高,0.15,2,51.6,230 
2015年3月,三层,Embry Form 安莉芳,"57,418 ","14,354 ",25%,920.1538 ,230 ,62.4,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/9,保底与流水两者取高,0.15,2,62.4,230 
2015年3月,三层,JOJO童装,"43,108 ","23,713 ",55%,472.6711 ,260 ,91.2,儿童,儿童零售,童装/童鞋,2013/1/10,2015/5/9,保底与流水两者取高,0.15,2,91.2,260 
2015年3月,三层,M·latin 马拉丁,"202,758 ","44,607 ",22%,999.7929 ,220 ,202.8,儿童,儿童零售,童装/童鞋,2013/1/7,2016/5/9,保底与流水两者取高,0.15,3,202.8,220 
2015年3月,三层,jnby by JNBY,"170,780 ","47,118 ",28%,942.4967 ,260 ,181.2,儿童,儿童零售,童装/童鞋,2013/1/11,2016/5/9,保底与流水两者取高,0.18,3,181.2,260 
2015年3月,三层,大光明眼镜,"199,219 ","48,609 ",24%,1024.7901 ,250 ,194.4,其它,其它的其它,眼镜,2013/3/15,2016/5/9,保底与流水两者取高,0.18,3,194.4,250 
2015年3月,三层,O-Land,"351,782 ","85,061 ",24%,268.4542 ,65 ,1310.4,儿童,儿童娱乐,儿童主题乐园,2012/11/28,2025/5/26,纯扣,0.13,12,1310.4,65 
2015年3月,三层,康贝,"89,185 ","33,382 ",37%,694.5888 ,260 ,128.4,儿童,儿童零售,童装/童鞋,2013/2/21,2016/5/9,保底与流水两者取高,0.2,3,128.4,260 
2015年3月,三层,悠游堂,"260,346 ","111,871 ",43%,367.7203 ,158 ,708,儿童,儿童娱乐,儿童主题乐园,2013/4/13,2018/5/27,保底与流水两者取高,0.21,5,708,158 
2015年3月,三层,娇莉芙,"209,417 ","58,972 ",28%,372.8932 ,105 ,561.6,美容,美容/美发/美甲,美容/美发/美甲,2012/11/30,2018/5/9,保底与流水两者取高,0.1,5,561.6,105 
2015年3月,三层,木马王国,"1,290,730 ","186,898 ",14%,656.2587 ,95 ,1966.8,儿童,儿童娱乐,儿童主题乐园,2013/1/14,2022/5/13,保底(含物管费)与流水两者取高,0.1,9,1966.8,95 
2015年3月,三层,泰兰尼斯,"53,827 ","9,210 ",17%,2990.4000 ,512 ,18,儿童,儿童零售,童装/童鞋,2014/3/29,2015/3/28,保底与流水两者取高,0.16,0,18,512 
2015年3月,三层,Zippo,"70,427 ","9,050 ",13%,4890.7750 ,628 ,14.4,其它,其它的其它,个人嗜好/收藏品,2013/11/9,2015/11/8,保底与流水两者取高,0.12,1,14.4,628 
2015年3月,三层,New Balance Kids,"77,256 ","11,418 ",15%,5365.0000 ,793 ,14.4,儿童,儿童零售,童装/童鞋,2013/7/31,2015/7/30,保底与流水两者取高,0.14,1,14.4,793 
2015年3月,三层,Carrera 卡雷拉,"76,270 ","9,602 ",13%,2648.2500 ,333 ,28.8,儿童,儿童零售,儿童玩具,2014/5/28,2015/5/27,保底与流水两者取高,0.1,0,28.8,333 
2015年3月,三层,2平米,"29,515 ","7,199 ",24%,1639.7333 ,400 ,18,其它,家居,家具/厨房/卫浴/灯,2014/7/5,2015/7/4,保底与流水两者取高,0.18,0,18,400 
2015年3月,三层,咔卟咔卟,"48,995 ","7,457 ",15%,3402.4167 ,518 ,14.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/8/13,2015/8/12,保底与流水两者取高,0.14,0,14.4,518 
2015年3月,三层,Dr. Kong 江博士,"129,472 ","21,311 ",16%,7706.6643 ,"1,269 ",16.8,儿童,儿童零售,童装/童鞋,2014/4/18,2015/4/17,保底与流水两者取高,0.16,0,16.8,"1,269 "
2015年3月,三层,Cold Stone 酷圣石,"313,135 ","42,993 ",14%,6867.0000 ,943 ,45.6,餐饮,轻餐,咖啡店/面包店/冰激凌,2014/7/21,2019/7/13,保底与流水两者取高,0.13,4,45.6,943 
2015年3月,三层,维果部落(03-K11),"45,252 ","4,647 ",10%,18855.0000 ,"1,936 ",2.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/3/14,2015/3/13,保底(含物管费)与流水两者取高,0.1,0,2.4,"1,936 "
2015年3月,三层,维果部落(03-K12),"63,300 ","6,330 ",10%,26375.0000 ,"2,638 ",2.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/3/14,2015/3/13,保底(含物管费)与流水两者取高,0.1,0,2.4,"2,638 "
2015年3月,三层,爱茜茜里(冰车),"31,166 ","5,588 ",18%,12986.0000 ,"2,328 ",2.4,餐饮,轻餐,咖啡店/面包店/冰激凌,2014/5/31,2015/5/31,保底与流水两者取高,0.16,1,2.4,"2,328 "
2015年4月,三层,银乐迪,"1,144,357 ","182,411 ",16%,501.9111 ,80 ,2280,休闲娱乐,KTV,KTV,2013/1/8,2023/5/9,纯保底,0,10,2280,80 
2015年4月,三层,Caffe Bene 咖啡陪你,"130,289 ","19,413 ",15%,1130.9802 ,169 ,115.2,餐饮,轻餐,咖啡店/面包店/冰激凌,2013/3/25,2018/4/23,保底与流水两者取高,0.09,5,115.2,169 
2015年4月,三层,青花瓷,"576,535 ","66,013 ",11%,960.8920 ,110 ,600,餐饮,正餐,餐馆/饭店,2012/12/24,2021/5/9,保底(含物管费)与流水两者取高,0.08,8,600,110 
2015年4月,三层,菲滋比萨,"807,277 ","78,548 ",10%,1729.3856 ,168 ,466.8,餐饮,正餐,快餐,2012/12/14,2021/5/9,保底与流水两者取高,0.08,8,466.8,168 
2015年4月,三层,Grandma's Home 外婆家,"2,812,243 ","111,084 ",4%,2277.4888 ,90 ,1234.8,餐饮,正餐,餐馆/饭店,2012/11/28,2023/5/9,纯保底,0,10,1234.8,90 
2015年4月,三层,山葵家,"740,843 ","70,380 ",10%,4539.4779 ,431 ,163.2,餐饮,正餐,餐馆/饭店,2014/1/1,2017/12/31,保底(含物管费)与流水两者取高,0.1,3,163.2,431 
2015年4月,三层,Mentor Salon 曼都沙龙,"247,249 ","29,002 ",12%,1364.5099 ,160 ,181.2,美容,美容/美发/美甲,美容/美发/美甲,2013/1/11,2018/5/9,纯保底,0,5,181.2,160 
2015年4月,三层,Balabala 巴拉巴拉,"265,917 ","45,897 ",17%,2215.9760 ,382 ,120,儿童,儿童零售,童装/童鞋,2013/1/11,2015/5/9,保底与流水两者取高,0.15,2,120,382 
2015年4月,三层,aimerfeel,"57,665 ","15,898 ",28%,906.6792 ,250 ,63.6,普通服饰,综合服饰,内衣裤/保暖内衣,2012/12/24,2015/5/9,保底与流水两者取高,0.14,2,63.6,250 
2015年4月,三层,Jeep&Barbie,"56,155 ","15,735 ",28%,820.9825 ,230 ,68.4,儿童,儿童零售,童装/童鞋,2013/4/10,2015/5/9,保底与流水两者取高,0.15,2,68.4,230 
2015年4月,三层,孩之宝,"51,277 ","15,209 ",30%,657.4000 ,195 ,78,儿童,儿童零售,儿童玩具,2013/4/20,2015/5/19,保底与流水两者取高,0,2,78,195 
2015年4月,三层,云蝶,"349,302 ","46,317 ",13%,1169.0161 ,155 ,298.8,餐饮,正餐,餐馆/饭店,2012/12/28,2018/5/9,保底与流水两者取高,0.1,5,298.8,155 
2015年4月,三层,粉壹仟,"232,435 ","36,911 ",16%,944.8585 ,150 ,246,餐饮,正餐,快餐,2012/12/6,2018/5/9,保底与流水两者取高,0.09,5,246,150 
2015年4月,三层,Skull Candy,"58,574 ","15,874 ",27%,996.1633 ,270 ,58.8,电器,音像视觉设备/照相器材,音像视觉设备/照相器材,2013/1/5,2015/5/9,保底与流水两者取高,0.13,2,58.8,270 
2015年4月,三层,木棉堂,"202,103 ","59,196 ",29%,392.5851 ,115 ,514.8,餐饮,正餐,餐馆/饭店,2013/1/11,2018/5/9,保底与流水两者取高,0.09,5,514.8,115 
2015年4月,三层,新华书店,"293,748 ","42,241 ",14%,1112.6836 ,160 ,264,其它,其它的其它,书店/漫画/杂志,2013/4/19,2016/5/18,保底(含物管费)与流水两者取高,0.1,3,264,160 
2015年4月,三层,Storchenmuehle,"58,822 ","12,241 ",21%,1441.7059 ,300 ,40.8,其它,家居,家居家饰/日杂,2013/1/21,2015/5/9,保底与流水两者取高,0.14,2,40.8,300 
2015年4月,三层,New Balance 新百伦,"895,561 ","116,423 ",13%,5487.5055 ,713 ,163.2,普通服饰,运动服饰,运动服饰/运动配饰,2013/3/10,2016/5/9,保底(含物管费)与流水两者取高,0.13,3,163.2,713 
2015年4月,三层,避风塘,"1,210,153 ","85,195 ",7%,1491.8065 ,105 ,811.2,餐饮,正餐,餐馆/饭店,2012/11/27,2021/5/9,保底(含物管费)与流水两者取高,0.07,8,811.2,105 
2015年4月,三层,Subway 赛百味,"189,016 ","24,515 ",13%,2540.5323 ,330 ,74.4,餐饮,正餐,快餐,2013/2/7,2018/5/9,保底与流水两者取高,0.11,5,74.4,330 
2015年4月,三层,靡尔,"94,520 ","15,095 ",16%,2540.8710 ,406 ,37.2,餐饮,轻餐,咖啡店/面包店/冰激凌,2013/12/1,2015/12/20,保底与流水两者取高,0.14,2,37.2,406 
2015年4月,三层,中影影院,"4,562,585 ","523,204 ",11%,1022.6343 ,117 ,4461.6,休闲娱乐,电影院,电影院,2012/8/29,2033/5/9,保底与流水两者取高,0.12,20,4461.6,117 
2015年4月,三层,KFC Select 肯德基精选,"407,340 ","48,628 ",12%,2256.5313 ,269 ,180.516,餐饮,正餐,快餐,2013/3/4,2028/6/13,保底与流水两者取高,0.08,15,180.516,269 
2015年4月,三层,The Little Gym,"313,236 ","61,707 ",20%,938.9568 ,185 ,333.6,休闲娱乐,休闲娱乐其它,保龄球馆,2012/12/18,2018/5/9,纯保底,0,5,333.6,185 
2015年4月,三层,雅戈尔,"310,108 ","58,486 ",19%,1746.1014 ,329 ,177.6,普通服饰,男装,男装,2013/1/25,2016/5/9,保底与流水两者取高,0.16,3,177.6,329 
2015年4月,三层,Eurolook,"65,956 ","52,797 ",80%,312.2898 ,250 ,211.2,普通服饰,女装,女装,2013/3/13,2016/5/9,保底与流水两者取高,0.17,3,211.2,250 
2015年4月,三层,Nike 耐克,"572,328 ","97,582 ",17%,4769.4000 ,813 ,120,普通服饰,运动服饰,运动服饰/运动配饰,2014/12/16,2016/12/15,保底与流水两者取高,0.16,1,120,813 
2015年4月,三层,I Love Choc,"120,639 ","21,462 ",18%,1795.2196 ,319 ,67.2,普通服饰,综合服饰,中性服装/休闲服饰,2013/2/25,2015/5/9,保底与流水两者取高,0.15,2,67.2,319 
2015年4月,三层,Pureland,"95,444 ","19,156 ",20%,1420.3048 ,285 ,67.2,其它,其它的其它,其它,2013/1/9,2015/5/9,保底与流水两者取高,0.15,2,67.2,285 
2015年4月,三层,Skechers 斯凯奇,"588,029 ","103,375 ",18%,3161.4452 ,556 ,186,普通服饰,综合服饰,中性服装/休闲服饰,2013/6/20,2015/7/19,保底与流水两者取高,0.16,2,186,556 
2015年4月,三层,Mini Peace 太平鸟童装,"270,415 ","44,213 ",16%,3694.1967 ,604 ,73.2,儿童,儿童零售,童装/童鞋,2013/1/21,2015/5/9,保底与流水两者取高,0.15,2,73.2,604 
2015年4月,三层,Les Enphants 丽婴房,"162,988 ","30,283 ",19%,1940.3286 ,361 ,84,儿童,儿童零售,母婴用品,2013/2/21,2015/5/9,保底与流水两者取高,0.16,2,84,361 
2015年4月,三层,WATER FLOWER 水中花,"67,960 ","24,567 ",36%,636.3258 ,230 ,106.8,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/9,保底与流水两者取高,0.15,2,106.8,230 
2015年4月,三层,新世家族,"19,404 ","11,867 ",61%,376.0465 ,230 ,51.6,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/9,保底与流水两者取高,0.15,2,51.6,230 
2015年4月,三层,Fandecie芬狄诗,"37,129 ","14,350 ",39%,595.0192 ,230 ,62.4,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/9,保底与流水两者取高,0.15,2,62.4,230 
2015年4月,三层,gxg kids,"43,970 ","7,040 ",16%,482.1250 ,77 ,91.2,儿童,儿童零售,童装/童鞋,2015/4/10,2017/4/24,纯保底,0,2,91.2,77 
2015年4月,三层,JOJO童装,"8,094 ","7,114 ",88%,88.7500 ,78 ,91.2,儿童,儿童零售,童装/童鞋,2013/1/10,2015/5/9,保底与流水两者取高,0.15,2,91.2,78 
2015年4月,三层,M·latin 马拉丁,"224,536 ","44,615 ",20%,1107.1775 ,220 ,202.8,儿童,儿童零售,童装/童鞋,2013/1/7,2016/5/9,保底与流水两者取高,0.15,3,202.8,220 
2015年4月,三层,jnby by JNBY,"159,516 ","47,105 ",30%,880.3311 ,260 ,181.2,儿童,儿童零售,童装/童鞋,2013/1/11,2016/5/9,保底与流水两者取高,0.18,3,181.2,260 
2015年4月,三层,大光明眼镜,"230,648 ","51,227 ",22%,1186.4630 ,264 ,194.4,其它,其它的其它,眼镜,2013/3/15,2016/5/9,保底与流水两者取高,0.18,3,194.4,264 
2015年4月,三层,O-Land,"265,676 ","73,858 ",28%,202.7441 ,56 ,1310.4,儿童,儿童娱乐,儿童主题乐园,2012/11/28,2025/5/26,纯扣,0.13,12,1310.4,56 
2015年4月,三层,康贝,"138,494 ","34,125 ",25%,1078.6168 ,266 ,128.4,儿童,儿童零售,童装/童鞋,2013/2/21,2016/5/9,保底与流水两者取高,0.2,3,128.4,266 
2015年4月,三层,悠游堂,"241,238 ","111,862 ",46%,340.7322 ,158 ,708,儿童,儿童娱乐,儿童主题乐园,2013/4/13,2018/5/27,保底与流水两者取高,0.21,5,708,158 
2015年4月,三层,娇莉芙,"267,143 ","58,958 ",22%,475.6816 ,105 ,561.6,美容,美容/美发/美甲,美容/美发/美甲,2012/11/30,2018/5/9,保底与流水两者取高,0.1,5,561.6,105 
2015年4月,三层,木马王国,"1,044,826 ","228,712 ",22%,531.2312 ,116 ,1966.8,儿童,儿童娱乐,儿童主题乐园,2013/1/14,2022/5/13,保底(含物管费)与流水两者取高,0.2,9,1966.8,116 
2015年4月,三层,泰兰尼斯,"94,314 ","15,694 ",17%,5239.6533 ,872 ,18,儿童,儿童零售,童装/童鞋,2014/3/29,2015/7/4,保底与流水两者取高,0.16,1,18,872 
2015年4月,三层,Zippo,"61,983 ","8,039 ",13%,4304.4083 ,558 ,14.4,其它,其它的其它,个人嗜好/收藏品,2013/11/9,2015/11/8,保底与流水两者取高,0.12,1,14.4,558 
2015年4月,三层,New Balance Kids,"127,082 ","18,389 ",14%,8825.1667 ,"1,277 ",14.4,儿童,儿童零售,童装/童鞋,2013/7/31,2015/7/30,保底与流水两者取高,0.14,1,14.4,"1,277 "
2015年4月,三层,Carrera 卡雷拉,"63,526 ","9,599 ",15%,2205.7500 ,333 ,28.8,儿童,儿童零售,儿童玩具,2014/5/28,2015/5/27,保底与流水两者取高,0.1,0,28.8,333 
2015年4月,三层,2平米,"23,970 ","7,201 ",30%,1331.6667 ,400 ,18,其它,家居,家具/厨房/卫浴/灯,2014/7/5,2015/7/4,保底与流水两者取高,0.18,0,18,400 
2015年4月,三层,咔卟咔卟,"40,103 ","6,601 ",16%,2784.9333 ,458 ,14.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/8/13,2015/8/12,保底与流水两者取高,0.14,0,14.4,458 
2015年4月,三层,Dr. Kong 江博士,"199,806 ","4,076 ",2%,11893.1857 ,243 ,16.8,儿童,儿童零售,童装/童鞋,2014/4/18,2015/4/17,保底与流水两者取高,0.16,0,16.8,243 
2015年4月,三层,Cold Stone 酷圣石,"281,854 ","38,924 ",14%,6181.0000 ,854 ,45.6,餐饮,轻餐,咖啡店/面包店/冰激凌,2014/7/21,2019/7/13,保底与流水两者取高,0.13,4,45.6,854 
2015年4月,三层,维果部落(03-K11),"51,480 ","5,148 ",10%,21450.0000 ,"2,145 ",2.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/3/14,2016/3/13,保底(含物管费)与流水两者取高,0.1,1,2.4,"2,145 "
2015年4月,三层,维果部落(03-K12),"69,600 ","6,960 ",10%,29000.0000 ,"2,900 ",2.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/3/14,2016/3/13,保底(含物管费)与流水两者取高,0.1,1,2.4,"2,900 "
2015年4月,三层,爱茜茜里(冰车),"25,598 ","4,695 ",18%,10666.0000 ,"1,956 ",2.4,餐饮,轻餐,咖啡店/面包店/冰激凌,2014/5/31,2015/5/31,保底与流水两者取高,0.16,1,2.4,"1,956 "
2015年5月,三层,银乐迪,"1,158,040 ","187,602 ",16%,507.9121 ,82 ,2280,休闲娱乐,KTV,KTV,2013/1/8,2023/5/9,纯保底,0,10,2280,82 
2015年5月,三层,Caffe Bene 咖啡陪你,"139,195 ","20,740 ",15%,1208.2896 ,180 ,115.2,餐饮,轻餐,咖啡店/面包店/冰激凌,2013/3/25,2018/4/23,保底与流水两者取高,0.1,5,115.2,180 
2015年5月,三层,青花瓷,"584,170 ","68,114 ",12%,973.6160 ,114 ,600,餐饮,正餐,餐馆/饭店,2012/12/24,2021/5/9,保底(含物管费)与流水两者取高,0.08,8,600,114 
2015年5月,三层,菲滋比萨,"926,707 ","88,130 ",10%,1985.2339 ,189 ,466.8,餐饮,正餐,快餐,2012/12/14,2021/5/9,保底与流水两者取高,0.08,8,466.8,189 
2015年5月,三层,Grandma's Home 外婆家,"3,100,123 ","110,984 ",4%,2510.6278 ,90 ,1234.8,餐饮,正餐,餐馆/饭店,2012/11/28,2023/5/9,纯保底,0,10,1234.8,90 
2015年5月,三层,山葵家,"792,706 ","75,307 ",10%,4857.2647 ,461 ,163.2,餐饮,正餐,餐馆/饭店,2014/1/1,2017/12/31,保底(含物管费)与流水两者取高,0.1,3,163.2,461 
2015年5月,三层,Mentor Salon 曼都沙龙,"255,020 ","30,271 ",12%,1407.3974 ,167 ,181.2,美容,美容/美发/美甲,美容/美发/美甲,2013/1/11,2018/5/9,纯保底,0,5,181.2,167 
2015年5月,三层,Balabala 巴拉巴拉,"471,826 ","71,812 ",15%,3931.8870 ,598 ,120,儿童,儿童零售,童装/童鞋,2013/1/11,2015/5/9,保底与流水两者取高,0.15,2,120,598 
2015年5月,三层,Jeep&Barbie,"97,172 ","18,006 ",19%,1420.6491 ,263 ,68.4,儿童,儿童零售,童装/童鞋,2013/4/10,2015/5/31,保底与流水两者取高,0.15,2,68.4,263 
2015年5月,三层,孩之宝,"60,133 ","9,321 ",16%,770.9385 ,119 ,78,儿童,儿童零售,儿童玩具,2013/4/20,2015/5/19,保底与流水两者取高,0,2,78,119 
2015年5月,三层,Han Lin BBQ 韩林炭烤,"578,375 ","199,158 ",34%,1397.0406 ,481 ,414,餐饮,正餐,餐馆/饭店,2015/4/10,2019/5/9,保底与流水两者取高,0.1,4,414,481 
2015年5月,三层,云蝶,"469,198 ","59,213 ",13%,1570.2731 ,198 ,298.8,餐饮,正餐,餐馆/饭店,2012/12/28,2018/5/9,保底与流水两者取高,0.1,5,298.8,198 
2015年5月,三层,粉壹仟,"221,587 ","38,645 ",17%,900.7610 ,157 ,246,餐饮,正餐,快餐,2012/12/6,2018/5/9,保底与流水两者取高,0.09,5,246,157 
2015年5月,三层,Skull Candy,"37,176 ","18,796 ",51%,632.2449 ,320 ,58.8,电器,音像视觉设备/照相器材,音像视觉设备/照相器材,2013/1/5,2015/5/31,保底与流水两者取高,0.13,2,58.8,320 
2015年5月,三层,木棉堂,"234,486 ","62,866 ",27%,455.4895 ,122 ,514.8,餐饮,正餐,餐馆/饭店,2013/1/11,2018/5/9,保底与流水两者取高,0.09,5,514.8,122 
2015年5月,三层,新华书店,"359,061 ","44,165 ",12%,1360.0805 ,167 ,264,其它,其它的其它,书店/漫画/杂志,2013/4/19,2016/5/18,保底(含物管费)与流水两者取高,0.1,3,264,167 
2015年5月,三层,Storchenmuehle,"74,006 ","13,055 ",18%,1813.8824 ,320 ,40.8,其它,家居,家居家饰/日杂,2013/1/21,2015/5/31,保底与流水两者取高,0.14,2,40.8,320 
2015年5月,三层,New Balance 新百伦,"861,641 ","117,959 ",14%,5279.6635 ,723 ,163.2,普通服饰,运动服饰,运动服饰/运动配饰,2013/3/10,2016/5/9,保底(含物管费)与流水两者取高,0.13,3,163.2,723 
2015年5月,三层,避风塘,"1,328,795 ","97,534 ",7%,1638.0605 ,120 ,811.2,餐饮,正餐,餐馆/饭店,2012/11/27,2021/5/9,保底(含物管费)与流水两者取高,0.07,8,811.2,120 
2015年5月,三层,Subway 赛百味,"183,680 ","25,219 ",14%,2468.8210 ,339 ,74.4,餐饮,正餐,快餐,2013/2/7,2018/5/9,保底与流水两者取高,0.11,5,74.4,339 
2015年5月,三层,靡尔,"148,334 ","22,621 ",15%,3987.4839 ,608 ,37.2,餐饮,轻餐,咖啡店/面包店/冰激凌,2013/12/1,2015/12/20,保底与流水两者取高,0.14,2,37.2,608 
2015年5月,三层,中影影院,"3,801,558 ","447,530 ",12%,852.0616 ,100 ,4461.6,休闲娱乐,电影院,电影院,2012/8/29,2033/5/9,保底与流水两者取高,0.12,20,4461.6,100 
2015年5月,三层,KFC Select 肯德基精选,"433,620 ","56,852 ",13%,2402.1139 ,315 ,180.516,餐饮,正餐,快餐,2013/3/4,2028/6/13,保底与流水两者取高,0.08,15,180.516,315 
2015年5月,三层,The Little Gym,"621,617 ","62,908 ",10%,1863.3597 ,189 ,333.6,休闲娱乐,休闲娱乐其它,保龄球馆,2012/12/18,2018/5/9,纯保底,0,5,333.6,189 
2015年5月,三层,雅戈尔,"180,600 ","27,542 ",15%,1016.8919 ,155 ,177.6,普通服饰,男装,男装,2013/1/25,2016/5/9,保底与流水两者取高,0.16,3,177.6,155 
2015年5月,三层,Eurolook,"141,149 ","54,300 ",38%,668.3182 ,257 ,211.2,普通服饰,女装,女装,2013/3/13,2015/5/31,保底与流水两者取高,0.17,2,211.2,257 
2015年5月,三层,Nike 耐克,"609,254 ","103,451 ",17%,5077.1200 ,862 ,120,普通服饰,运动服饰,运动服饰/运动配饰,2014/12/16,2016/12/15,保底与流水两者取高,0.16,1,120,862 
2015年5月,三层,I Love Choc,"152,382 ","24,503 ",16%,2267.5893 ,365 ,67.2,普通服饰,综合服饰,中性服装/休闲服饰,2013/2/25,2015/5/9,保底与流水两者取高,0.15,2,67.2,365 
2015年5月,三层,Pureland,"69,833 ","19,155 ",27%,1039.1839 ,285 ,67.2,其它,其它的其它,其它,2013/1/9,2015/5/31,保底与流水两者取高,0.15,2,67.2,285 
2015年5月,三层,Skechers 斯凯奇,"624,839 ","105,223 ",17%,3359.3484 ,566 ,186,普通服饰,综合服饰,中性服装/休闲服饰,2013/6/20,2015/7/19,保底与流水两者取高,0.16,2,186,566 
2015年5月,三层,Mini Peace 太平鸟童装,"407,945 ","59,315 ",15%,5573.0164 ,810 ,73.2,儿童,儿童零售,童装/童鞋,2013/1/21,2015/5/9,保底与流水两者取高,0.15,2,73.2,810 
2015年5月,三层,Les Enphants 丽婴房,"236,768 ","43,636 ",18%,2818.6686 ,519 ,84,儿童,儿童零售,母婴用品,2013/2/21,2016/5/9,保底与流水两者取高,0.16,3,84,519 
2015年5月,三层,WATER FLOWER 水中花,"132,426 ","31,584 ",24%,1239.9438 ,296 ,106.8,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/31,保底与流水两者取高,0.15,2,106.8,296 
2015年5月,三层,新世家族,"52,800 ","14,800 ",28%,1023.2558 ,287 ,51.6,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/31,保底与流水两者取高,0.15,2,51.6,287 
2015年5月,三层,Fandecie芬狄诗,"78,503 ","17,891 ",23%,1258.0577 ,287 ,62.4,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/2,2015/5/31,保底与流水两者取高,0.15,2,62.4,287 
2015年5月,三层,gxg kids,"232,346 ","41,729 ",18%,2547.6516 ,458 ,91.2,儿童,儿童零售,童装/童鞋,2015/4/10,2017/4/24,保底与流水两者取高,0.16,2,91.2,458 
